tucaseid,place_type,start_time,stop_time,activity_code,activity_risk,place_risk
"20030111021396","Household","00:11:00","01:11:00",10101,0,1
"20030111021396","Household","01:11:00","02:11:00",10101,0,1
"20030111021396","Household","02:11:00","03:11:00",10101,0,1
"20030111021396","Household","03:11:00","04:11:00",10101,0,1
"20030111021396","Household","04:11:00","05:11:00",20201,0,1
"20030111021396","Household","05:11:00","06:11:00",20101,1,1
"20030111021396","Household","06:11:00","07:11:00",180589,0,1
"20030111021396","Household","07:11:00","08:11:00",180589,0,1
"20030111021396","Workplace","08:11:00","09:11:00",50101,0,0
"20030111021396","Workplace","09:11:00","10:11:00",50101,0,0
"20030111021396","Workplace","10:11:00","11:11:00",50101,0,0
"20030111021396","Workplace","11:11:00","12:11:00",50101,0,0
"20030111021396","Social","12:11:00","13:11:00",110101,0,0
"20030111021396","Workplace","13:11:00","14:11:00",50101,0,0
"20030111021396","Workplace","14:11:00","15:11:00",50101,0,0
"20030111021396","Workplace","15:11:00","16:11:00",50101,0,0
"20030111021396","Workplace","16:11:00","17:11:00",50101,0,0
"20030111021396","Household","17:11:00","18:11:00",20102,1,1
"20030111021396","Household","18:11:00","19:11:00",20201,0,1
"20030111021396","Household","19:11:00","20:11:00",30101,2,1
"20030111021396","Household","20:11:00","21:11:00",10101,0,1
"20030111021396","Household","21:11:00","22:11:00",10101,0,1
"20030111021396","Household","22:11:00","23:11:00",10101,0,1
"20030111021396","Household","23:11:00","00:11:00",10101,0,1
"20030111021823","Household","00:11:00","01:11:00",10101,0,1
"20030111021823","Household","01:11:00","02:11:00",10101,0,1
"20030111021823","Household","02:11:00","03:11:00",10101,0,1
"20030111021823","Household","03:11:00","04:11:00",10101,0,1
"20030111021823","Household","04:11:00","05:11:00",10101,0,1
"20030111021823","Household","05:11:00","06:11:00",10101,0,1
"20030111021823","Household","06:11:00","07:11:00",10101,0,1
"20030111021823","Household","07:11:00","08:11:00",10101,0,1
"20030111021823","Household","08:11:00","09:11:00",10101,0,1
"20030111021823","Household","09:11:00","10:11:00",10101,0,1
"20030111021823","Household","10:11:00","11:11:00",10101,0,1
"20030111021823","Household","11:11:00","12:11:00",120101,1,1
"20030111021823","Household","12:11:00","13:11:00",120101,1,1
"20030111021823","Household","13:11:00","14:11:00",120101,1,1
"20030111021823","Household","14:11:00","15:11:00",120101,1,1
"20030111021823","Household","15:11:00","16:11:00",120101,1,1
"20030111021823","Household","16:11:00","17:11:00",120101,1,1
"20030111021823","Household","17:11:00","18:11:00",120101,1,1
"20030111021823","Household","18:11:00","19:11:00",120101,1,1
"20030111021823","Household","19:11:00","20:11:00",120101,1,1
"20030111021823","Household","20:11:00","21:11:00",110101,0,1
"20030111021823","Household","21:11:00","22:11:00",120101,1,1
"20030111021823","Small Group Transportation","22:11:00","23:11:00",180101,0,0
"20030111021823","Household","23:11:00","00:11:00",10101,0,1
"20030111022384","Household","00:11:00","01:11:00",10101,0,1
"20030111022384","Household","01:11:00","02:11:00",10101,0,1
"20030111022384","Household","02:11:00","03:11:00",10101,0,1
"20030111022384","Household","03:11:00","04:11:00",10101,0,1
"20030111022384","Household","04:11:00","05:11:00",10101,0,1
"20030111022384","Household","05:11:00","06:11:00",10101,0,1
"20030111022384","Household","06:11:00","07:11:00",10201,1,1
"20030111022384","Small Group Transportation","07:11:00","08:11:00",180501,0,0
"20030111022384","Workplace","08:11:00","09:11:00",50101,0,0
"20030111022384","Workplace","09:11:00","10:11:00",50101,0,0
"20030111022384","Workplace","10:11:00","11:11:00",50101,0,0
"20030111022384","Workplace","11:11:00","12:11:00",50101,0,0
"20030111022384","Workplace","12:11:00","13:11:00",50101,0,0
"20030111022384","Workplace","13:11:00","14:11:00",50202,0,0
"20030111022384","Workplace","14:11:00","15:11:00",50101,0,0
"20030111022384","Small Group Transportation","15:11:00","16:11:00",181283,0,0
"20030111022384","Household","16:11:00","17:11:00",20203,1,1
"20030111022384","Household","17:11:00","18:11:00",20203,1,1
"20030111022384","Social","18:11:00","19:11:00",130101,1,0
"20030111022384","Small Group Transportation","19:11:00","20:11:00",181201,0,0
"20030111022384","Household","20:11:00","21:11:00",120312,0,1
"20030111022384","Household","21:11:00","22:11:00",120101,1,1
"20030111022384","Household","22:11:00","23:11:00",120101,1,1
"20030111022384","Household","23:11:00","00:11:00",10101,0,1
"20030111022773","Small Group Transportation","00:11:00","01:11:00",500103,0,0
"20030111022773","Small Group Transportation","01:11:00","02:11:00",500103,0,0
"20030111022773","Small Group Transportation","02:11:00","03:11:00",500103,0,0
"20030111022773","Household","03:11:00","04:11:00",10101,0,1
"20030111022773","Small Group Transportation","04:11:00","05:11:00",189999,0,0
"20030111022773","Small Group Transportation","05:11:00","06:11:00",189999,0,0
"20030111022773","Small Group Transportation","06:11:00","07:11:00",189999,0,0
"20030111022773","Small Group Transportation","07:11:00","08:11:00",189999,0,0
"20030111022773","Small Group Transportation","08:11:00","09:11:00",189999,0,0
"20030111022773","Household","09:11:00","10:11:00",10101,0,1
"20030111022773","Household","10:11:00","11:11:00",10101,0,1
"20030111022773","Household","11:11:00","12:11:00",10101,0,1
"20030111022773","Household","12:11:00","13:11:00",10101,0,1
"20030111022773","Household","13:11:00","14:11:00",10101,0,1
"20030111022773","Household","14:11:00","15:11:00",10101,0,1
"20030111022773","Household","15:11:00","16:11:00",10101,0,1
"20030111022773","Household","16:11:00","17:11:00",10101,0,1
"20030111022773","Household","17:11:00","18:11:00",20201,0,1
"20030111022773","Household","18:11:00","19:11:00",120303,0,1
"20030111022773","Household","19:11:00","20:11:00",120303,0,1
"20030111022773","Other Household","20:11:00","21:11:00",120101,1,0
"20030111022773","Other Household","21:11:00","22:11:00",120101,1,0
"20030111022773","Other Household","22:11:00","23:11:00",120101,1,0
"20030111022773","Other Household","23:11:00","00:11:00",120101,1,0
"20030112021653","Household","00:11:00","01:11:00",10101,0,1
"20030112021653","Household","01:11:00","02:11:00",10101,0,1
"20030112021653","Household","02:11:00","03:11:00",10101,0,1
"20030112021653","Household","03:11:00","04:11:00",10101,0,1
"20030112021653","Household","04:11:00","05:11:00",10101,0,1
"20030112021653","Household","05:11:00","06:11:00",10101,0,1
"20030112021653","Household","06:11:00","07:11:00",10101,0,1
"20030112021653","Household","07:11:00","08:11:00",10101,0,1
"20030112021653","Household","08:11:00","09:11:00",10101,0,1
"20030112021653","Household","09:11:00","10:11:00",10201,1,1
"20030112021653","Small Group Transportation","10:11:00","11:11:00",180782,0,0
"20030112021653","Store","11:11:00","12:11:00",70104,0,0
"20030112021653","Social","12:11:00","13:11:00",80501,0,0
"20030112021653","Household","13:11:00","14:11:00",120101,1,1
"20030112021653","Household","14:11:00","15:11:00",120101,1,1
"20030112021653","Household","15:11:00","16:11:00",120101,1,1
"20030112021653","Household","16:11:00","17:11:00",120303,0,1
"20030112021653","Household","17:11:00","18:11:00",120303,0,1
"20030112021653","Household","18:11:00","19:11:00",20201,0,1
"20030112021653","Household","19:11:00","20:11:00",120303,0,1
"20030112021653","Store","20:11:00","21:11:00",70104,0,0
"20030112021653","Household","21:11:00","22:11:00",20102,1,1
"20030112021653","Household","22:11:00","23:11:00",120303,0,1
"20030112021653","Household","23:11:00","00:11:00",30109,1,1
"20030112021979","Household","00:11:00","01:11:00",10101,0,1
"20030112021979","Household","01:11:00","02:11:00",10101,0,1
"20030112021979","Household","02:11:00","03:11:00",10101,0,1
"20030112021979","Household","03:11:00","04:11:00",10101,0,1
"20030112021979","Household","04:11:00","05:11:00",10101,0,1
"20030112021979","Household","05:11:00","06:11:00",10101,0,1
"20030112021979","Household","06:11:00","07:11:00",10101,0,1
"20030112021979","Household","07:11:00","08:11:00",10101,0,1
"20030112021979","Workplace","08:11:00","09:11:00",50101,0,0
"20030112021979","Workplace","09:11:00","10:11:00",50101,0,0
"20030112021979","Workplace","10:11:00","11:11:00",50101,0,0
"20030112021979","Workplace","11:11:00","12:11:00",50101,0,0
"20030112021979","Workplace","12:11:00","13:11:00",50101,0,0
"20030112021979","Workplace","13:11:00","14:11:00",50101,0,0
"20030112021979","Workplace","14:11:00","15:11:00",50101,0,0
"20030112021979","Workplace","15:11:00","16:11:00",50101,0,0
"20030112021979","Household","16:11:00","17:11:00",110101,0,1
"20030112021979","School","17:11:00","18:11:00",30110,1,0
"20030112021979","School","18:11:00","19:11:00",30110,1,0
"20030112021979","Household","19:11:00","20:11:00",120303,0,1
"20030112021979","Household","20:11:00","21:11:00",120303,0,1
"20030112021979","Household","21:11:00","22:11:00",120303,0,1
"20030112021979","Household","22:11:00","23:11:00",120303,0,1
"20030112021979","Household","23:11:00","00:11:00",10101,0,1
"20030112022263","Small Group Transportation","00:11:00","01:11:00",181201,0,0
"20030112022263","Small Group Transportation","01:11:00","02:11:00",181201,0,0
"20030112022263","Household","02:11:00","03:11:00",10101,0,1
"20030112022263","Household","03:11:00","04:11:00",10101,0,1
"20030112022263","Household","04:11:00","05:11:00",10101,0,1
"20030112022263","Household","05:11:00","06:11:00",10101,0,1
"20030112022263","Household","06:11:00","07:11:00",10101,0,1
"20030112022263","Household","07:11:00","08:11:00",10101,0,1
"20030112022263","Household","08:11:00","09:11:00",10101,0,1
"20030112022263","Social","09:11:00","10:11:00",130119,1,0
"20030112022263","Small Group Transportation","10:11:00","11:11:00",181301,0,0
"20030112022263","Household","11:11:00","12:11:00",120303,0,1
"20030112022263","Household","12:11:00","13:11:00",120303,0,1
"20030112022263","Household","13:11:00","14:11:00",10101,0,1
"20030112022263","Household","14:11:00","15:11:00",10101,0,1
"20030112022263","Household","15:11:00","16:11:00",10101,0,1
"20030112022263","Household","16:11:00","17:11:00",10201,1,1
"20030112022263","Other Household","17:11:00","18:11:00",120101,1,0
"20030112022263","Other Household","18:11:00","19:11:00",110101,0,0
"20030112022263","Other Household","19:11:00","20:11:00",110101,0,0
"20030112022263","Other Household","20:11:00","21:11:00",120307,1,0
"20030112022263","Other Household","21:11:00","22:11:00",120307,1,0
"20030112022263","Other Household","22:11:00","23:11:00",120307,1,0
"20030112022263","Other Household","23:11:00","00:11:00",120307,1,0
"20030112022413","Household","00:11:00","01:11:00",10101,0,1
"20030112022413","Household","01:11:00","02:11:00",10101,0,1
"20030112022413","Household","02:11:00","03:11:00",10101,0,1
"20030112022413","Household","03:11:00","04:11:00",10101,0,1
"20030112022413","Household","04:11:00","05:11:00",10101,0,1
"20030112022413","Household","05:11:00","06:11:00",10101,0,1
"20030112022413","Household","06:11:00","07:11:00",10101,0,1
"20030112022413","Household","07:11:00","08:11:00",10101,0,1
"20030112022413","Household","08:11:00","09:11:00",10101,0,1
"20030112022413","Household","09:11:00","10:11:00",10101,0,1
"20030112022413","Household","10:11:00","11:11:00",10101,0,1
"20030112022413","Store","11:11:00","12:11:00",70104,0,0
"20030112022413","Store","12:11:00","13:11:00",70104,0,0
"20030112022413","Store","13:11:00","14:11:00",70104,0,0
"20030112022413","Household","14:11:00","15:11:00",10201,1,1
"20030112022413","Other Household","15:11:00","16:11:00",120101,1,0
"20030112022413","Other Household","16:11:00","17:11:00",120101,1,0
"20030112022413","Other Household","17:11:00","18:11:00",120101,1,0
"20030112022413","Other Household","18:11:00","19:11:00",120101,1,0
"20030112022413","Other Household","19:11:00","20:11:00",120101,1,0
"20030112022413","Other Household","20:11:00","21:11:00",120101,1,0
"20030112022413","Other Household","21:11:00","22:11:00",120101,1,0
"20030112022413","Other Household","22:11:00","23:11:00",120101,1,0
"20030112022413","Household","23:11:00","00:11:00",10101,0,1
"20030112022550","Social","00:11:00","01:11:00",120401,0,0
"20030112022550","Small Group Transportation","01:11:00","02:11:00",180482,0,0
"20030112022550","Social","02:11:00","03:11:00",120312,0,0
"20030112022550","Household","03:11:00","04:11:00",10101,0,1
"20030112022550","Household","04:11:00","05:11:00",10101,0,1
"20030112022550","Household","05:11:00","06:11:00",10101,0,1
"20030112022550","Household","06:11:00","07:11:00",10101,0,1
"20030112022550","Household","07:11:00","08:11:00",10101,0,1
"20030112022550","Household","08:11:00","09:11:00",10101,0,1
"20030112022550","Household","09:11:00","10:11:00",10101,0,1
"20030112022550","Household","10:11:00","11:11:00",110101,0,1
"20030112022550","Household","11:11:00","12:11:00",20902,0,1
"20030112022550","Small Group Transportation","12:11:00","13:11:00",180280,0,0
"20030112022550","Small Group Transportation","13:11:00","14:11:00",180280,0,0
"20030112022550","Small Group Transportation","14:11:00","15:11:00",180280,0,0
"20030112022550","Social","15:11:00","16:11:00",20902,0,0
"20030112022550","Social","16:11:00","17:11:00",110101,0,0
"20030112022550","Social","17:11:00","18:11:00",120303,0,0
"20030112022550","Small Group Transportation","18:11:00","19:11:00",180482,0,0
"20030112022550","Small Group Transportation","19:11:00","20:11:00",181204,0,0
"20030112022550","Social","20:11:00","21:11:00",120101,1,0
"20030112022550","Social","21:11:00","22:11:00",120401,0,0
"20030112022550","Social","22:11:00","23:11:00",120401,0,0
"20030112022550","Social","23:11:00","00:11:00",120401,0,0
"20030112023426","Workplace","00:11:00","01:11:00",50101,0,0
"20030112023426","Workplace","01:11:00","02:11:00",50101,0,0
"20030112023426","Workplace","02:11:00","03:11:00",50101,0,0
"20030112023426","Workplace","03:11:00","04:11:00",50101,0,0
"20030112023426","Workplace","04:11:00","05:11:00",50101,0,0
"20030112023426","Small Group Transportation","05:11:00","06:11:00",180782,0,0
"20030112023426","Store","06:11:00","07:11:00",70104,0,0
"20030112023426","Household","07:11:00","08:11:00",10101,0,1
"20030112023426","Household","08:11:00","09:11:00",10101,0,1
"20030112023426","Household","09:11:00","10:11:00",10101,0,1
"20030112023426","Household","10:11:00","11:11:00",10101,0,1
"20030112023426","Household","11:11:00","12:11:00",10101,0,1
"20030112023426","Household","12:11:00","13:11:00",10101,0,1
"20030112023426","Household","13:11:00","14:11:00",10101,0,1
"20030112023426","Household","14:11:00","15:11:00",10101,0,1
"20030112023426","Household","15:11:00","16:11:00",120101,1,1
"20030112023426","Household","16:11:00","17:11:00",120312,0,1
"20030112023426","Household","17:11:00","18:11:00",120101,1,1
"20030112023426","Household","18:11:00","19:11:00",10201,1,1
"20030112023426","Workplace","19:11:00","20:11:00",50101,0,0
"20030112023426","Workplace","20:11:00","21:11:00",50101,0,0
"20030112023426","Workplace","21:11:00","22:11:00",110101,0,0
"20030112023426","Workplace","22:11:00","23:11:00",50101,0,0
"20030112023426","Workplace","23:11:00","00:11:00",50101,0,0
"20030112023461","Household","00:11:00","01:11:00",10101,0,1
"20030112023461","Household","01:11:00","02:11:00",10101,0,1
"20030112023461","Household","02:11:00","03:11:00",10101,0,1
"20030112023461","Household","03:11:00","04:11:00",10101,0,1
"20030112023461","Household","04:11:00","05:11:00",10101,0,1
"20030112023461","Household","05:11:00","06:11:00",10101,0,1
"20030112023461","Household","06:11:00","07:11:00",10101,0,1
"20030112023461","Household","07:11:00","08:11:00",10101,0,1
"20030112023461","Household","08:11:00","09:11:00",20201,0,1
"20030112023461","Household","09:11:00","10:11:00",120312,0,1
"20030112023461","Household","10:11:00","11:11:00",120312,0,1
"20030112023461","Household","11:11:00","12:11:00",10201,1,1
"20030112023461","Store","12:11:00","13:11:00",70101,0,0
"20030112023461","Household","13:11:00","14:11:00",20104,0,1
"20030112023461","Household","14:11:00","15:11:00",20201,0,1
"20030112023461","Household","15:11:00","16:11:00",20101,1,1
"20030112023461","Household","16:11:00","17:11:00",20101,1,1
"20030112023461","Household","17:11:00","18:11:00",120201,1,1
"20030112023461","Household","18:11:00","19:11:00",110101,0,1
"20030112023461","Household","19:11:00","20:11:00",120307,1,1
"20030112023461","Household","20:11:00","21:11:00",120201,1,1
"20030112023461","Household","21:11:00","22:11:00",120101,1,1
"20030112023461","Household","22:11:00","23:11:00",30102,1,1
"20030112023461","Household","23:11:00","00:11:00",10101,0,1
"20030201030088","Household","00:11:00","01:11:00",120303,0,1
"20030201030088","Household","01:11:00","02:11:00",10101,0,1
"20030201030088","Household","02:11:00","03:11:00",10101,0,1
"20030201030088","Household","03:11:00","04:11:00",10101,0,1
"20030201030088","Household","04:11:00","05:11:00",10101,0,1
"20030201030088","Household","05:11:00","06:11:00",10101,0,1
"20030201030088","Household","06:11:00","07:11:00",10101,0,1
"20030201030088","Household","07:11:00","08:11:00",10101,0,1
"20030201030088","Small Group Transportation","08:11:00","09:11:00",181401,0,0
"20030201030088","Social","09:11:00","10:11:00",140101,0,0
"20030201030088","Social","10:11:00","11:11:00",140101,0,0
"20030201030088","Social","11:11:00","12:11:00",140101,0,0
"20030201030088","Social","12:11:00","13:11:00",140101,0,0
"20030201030088","Small Group Transportation","13:11:00","14:11:00",181401,0,0
"20030201030088","Household","14:11:00","15:11:00",20201,0,1
"20030201030088","Household","15:11:00","16:11:00",20201,0,1
"20030201030088","Household","16:11:00","17:11:00",120303,0,1
"20030201030088","Household","17:11:00","18:11:00",120303,0,1
"20030201030088","Household","18:11:00","19:11:00",120303,0,1
"20030201030088","Household","19:11:00","20:11:00",120303,0,1
"20030201030088","Household","20:11:00","21:11:00",120303,0,1
"20030201030088","Household","21:11:00","22:11:00",10201,1,1
"20030201030088","Household","22:11:00","23:11:00",120303,0,1
"20030201030088","Household","23:11:00","00:11:00",120303,0,1
"20030201030510","Household","00:11:00","01:11:00",10101,0,1
"20030201030510","Household","01:11:00","02:11:00",10101,0,1
"20030201030510","Household","02:11:00","03:11:00",10101,0,1
"20030201030510","Household","03:11:00","04:11:00",10101,0,1
"20030201030510","Household","04:11:00","05:11:00",10101,0,1
"20030201030510","Household","05:11:00","06:11:00",10101,0,1
"20030201030510","Household","06:11:00","07:11:00",10101,0,1
"20030201030510","Household","07:11:00","08:11:00",10101,0,1
"20030201030510","Household","08:11:00","09:11:00",120303,0,1
"20030201030510","Household","09:11:00","10:11:00",120303,0,1
"20030201030510","Household","10:11:00","11:11:00",120303,0,1
"20030201030510","Household","11:11:00","12:11:00",120303,0,1
"20030201030510","Household","12:11:00","13:11:00",120303,0,1
"20030201030510","Household","13:11:00","14:11:00",10201,1,1
"20030201030510","Store","14:11:00","15:11:00",70101,0,0
"20030201030510","Household","15:11:00","16:11:00",120303,0,1
"20030201030510","Household","16:11:00","17:11:00",120303,0,1
"20030201030510","Household","17:11:00","18:11:00",120303,0,1
"20030201030510","Household","18:11:00","19:11:00",120303,0,1
"20030201030510","Household","19:11:00","20:11:00",20201,0,1
"20030201030510","Household","20:11:00","21:11:00",120303,0,1
"20030201030510","Household","21:11:00","22:11:00",120303,0,1
"20030201030510","Household","22:11:00","23:11:00",10101,0,1
"20030201030510","Household","23:11:00","00:11:00",10101,0,1
"20030201031446","Household","00:11:00","01:11:00",10101,0,1
"20030201031446","Household","01:11:00","02:11:00",10101,0,1
"20030201031446","Household","02:11:00","03:11:00",10101,0,1
"20030201031446","Household","03:11:00","04:11:00",10101,0,1
"20030201031446","Household","04:11:00","05:11:00",10101,0,1
"20030201031446","Household","05:11:00","06:11:00",10101,0,1
"20030201031446","Household","06:11:00","07:11:00",10101,0,1
"20030201031446","Household","07:11:00","08:11:00",110101,0,1
"20030201031446","Small Group Transportation","08:11:00","09:11:00",180501,0,0
"20030201031446","Workplace","09:11:00","10:11:00",50101,0,0
"20030201031446","Workplace","10:11:00","11:11:00",50101,0,0
"20030201031446","Workplace","11:11:00","12:11:00",50101,0,0
"20030201031446","Workplace","12:11:00","13:11:00",50101,0,0
"20030201031446","Workplace","13:11:00","14:11:00",50101,0,0
"20030201031446","Workplace","14:11:00","15:11:00",50101,0,0
"20030201031446","Workplace","15:11:00","16:11:00",50101,0,0
"20030201031446","Workplace","16:11:00","17:11:00",50101,0,0
"20030201031446","Small Group Transportation","17:11:00","18:11:00",180501,0,0
"20030201031446","Household","18:11:00","19:11:00",20201,0,1
"20030201031446","Store","19:11:00","20:11:00",70104,0,0
"20030201031446","Store","20:11:00","21:11:00",70104,0,0
"20030201031446","Store","21:11:00","22:11:00",70104,0,0
"20030201031446","Small Group Transportation","22:11:00","23:11:00",180782,0,0
"20030201031446","Household","23:11:00","00:11:00",20203,1,1
"20030201031579","Household","00:11:00","01:11:00",10101,0,1
"20030201031579","Household","01:11:00","02:11:00",10101,0,1
"20030201031579","Household","02:11:00","03:11:00",10101,0,1
"20030201031579","Household","03:11:00","04:11:00",10101,0,1
"20030201031579","Household","04:11:00","05:11:00",10101,0,1
"20030201031579","Household","05:11:00","06:11:00",10101,0,1
"20030201031579","Household","06:11:00","07:11:00",10101,0,1
"20030201031579","Household","07:11:00","08:11:00",10201,1,1
"20030201031579","Store","08:11:00","09:11:00",70101,0,0
"20030201031579","Small Group Transportation","09:11:00","10:11:00",180701,0,0
"20030201031579","Other Household","10:11:00","11:11:00",120101,1,0
"20030201031579","Other Household","11:11:00","12:11:00",120101,1,0
"20030201031579","Other Household","12:11:00","13:11:00",120101,1,0
"20030201031579","Other Household","13:11:00","14:11:00",120101,1,0
"20030201031579","Small Group Transportation","14:11:00","15:11:00",180381,0,0
"20030201031579","Household","15:11:00","16:11:00",20201,0,1
"20030201031579","Household","16:11:00","17:11:00",30186,1,1
"20030201031579","Household","17:11:00","18:11:00",20102,1,1
"20030201031579","Household","18:11:00","19:11:00",160101,0,1
"20030201031579","Household","19:11:00","20:11:00",110101,0,1
"20030201031579","Household","20:11:00","21:11:00",120303,0,1
"20030201031579","Household","21:11:00","22:11:00",20102,1,1
"20030201031579","Household","22:11:00","23:11:00",120303,0,1
"20030201031579","Household","23:11:00","00:11:00",10101,0,1
"20030201031818","Household","00:11:00","01:11:00",10101,0,1
"20030201031818","Household","01:11:00","02:11:00",10101,0,1
"20030201031818","Household","02:11:00","03:11:00",10101,0,1
"20030201031818","Household","03:11:00","04:11:00",10101,0,1
"20030201031818","Household","04:11:00","05:11:00",10101,0,1
"20030201031818","Household","05:11:00","06:11:00",10101,0,1
"20030201031818","Household","06:11:00","07:11:00",10101,0,1
"20030201031818","Household","07:11:00","08:11:00",10101,0,1
"20030201031818","Household","08:11:00","09:11:00",10101,0,1
"20030201031818","Social","09:11:00","10:11:00",140101,0,0
"20030201031818","Social","10:11:00","11:11:00",140101,0,0
"20030201031818","Social","11:11:00","12:11:00",110101,0,0
"20030201031818","Other Household","12:11:00","13:11:00",20902,0,0
"20030201031818","Small Group Transportation","13:11:00","14:11:00",180280,0,0
"20030201031818","Small Group Transportation","14:11:00","15:11:00",180280,0,0
"20030201031818","Small Group Transportation","15:11:00","16:11:00",180280,0,0
"20030201031818","Small Group Transportation","16:11:00","17:11:00",180280,0,0
"20030201031818","Small Group Transportation","17:11:00","18:11:00",180280,0,0
"20030201031818","Small Group Transportation","18:11:00","19:11:00",180280,0,0
"20030201031818","Household","19:11:00","20:11:00",110101,0,1
"20030201031818","Household","20:11:00","21:11:00",20902,0,1
"20030201031818","Household","21:11:00","22:11:00",20902,0,1
"20030201031818","Household","22:11:00","23:11:00",20902,0,1
"20030201031818","Household","23:11:00","00:11:00",20902,0,1
"20030201032035","Household","00:11:00","01:11:00",10101,0,1
"20030201032035","Household","01:11:00","02:11:00",10101,0,1
"20030201032035","Household","02:11:00","03:11:00",10101,0,1
"20030201032035","Household","03:11:00","04:11:00",10101,0,1
"20030201032035","Household","04:11:00","05:11:00",10101,0,1
"20030201032035","Household","05:11:00","06:11:00",10101,0,1
"20030201032035","Household","06:11:00","07:11:00",10101,0,1
"20030201032035","Household","07:11:00","08:11:00",120305,0,1
"20030201032035","Household","08:11:00","09:11:00",120305,0,1
"20030201032035","Household","09:11:00","10:11:00",10201,1,1
"20030201032035","Social","10:11:00","11:11:00",140101,0,0
"20030201032035","Store","11:11:00","12:11:00",70104,0,0
"20030201032035","Household","12:11:00","13:11:00",110101,0,1
"20030201032035","Household","13:11:00","14:11:00",20101,1,1
"20030201032035","Household","14:11:00","15:11:00",50101,0,1
"20030201032035","Small Group Transportation","15:11:00","16:11:00",181101,0,0
"20030201032035","Social","16:11:00","17:11:00",110101,0,0
"20030201032035","Social","17:11:00","18:11:00",110101,0,0
"20030201032035","Household","18:11:00","19:11:00",120305,0,1
"20030201032035","Household","19:11:00","20:11:00",120305,0,1
"20030201032035","Household","20:11:00","21:11:00",120312,0,1
"20030201032035","Household","21:11:00","22:11:00",120303,0,1
"20030201032035","Household","22:11:00","23:11:00",120303,0,1
"20030201032035","Household","23:11:00","00:11:00",120303,0,1
"20030201032110","Household","00:11:00","01:11:00",10101,0,1
"20030201032110","Household","01:11:00","02:11:00",10101,0,1
"20030201032110","Household","02:11:00","03:11:00",10101,0,1
"20030201032110","Household","03:11:00","04:11:00",10101,0,1
"20030201032110","Household","04:11:00","05:11:00",10101,0,1
"20030201032110","Household","05:11:00","06:11:00",10201,1,1
"20030201032110","Small Group Transportation","06:11:00","07:11:00",180601,0,0
"20030201032110","School","07:11:00","08:11:00",60301,0,0
"20030201032110","School","08:11:00","09:11:00",60301,0,0
"20030201032110","School","09:11:00","10:11:00",60301,0,0
"20030201032110","School","10:11:00","11:11:00",60301,0,0
"20030201032110","School","11:11:00","12:11:00",60301,0,0
"20030201032110","School","12:11:00","13:11:00",60101,0,0
"20030201032110","School","13:11:00","14:11:00",110101,0,0
"20030201032110","School","14:11:00","15:11:00",60101,0,0
"20030201032110","School","15:11:00","16:11:00",60101,0,0
"20030201032110","School","16:11:00","17:11:00",60301,0,0
"20030201032110","School","17:11:00","18:11:00",60301,0,0
"20030201032110","School","18:11:00","19:11:00",60301,0,0
"20030201032110","Small Group Transportation","19:11:00","20:11:00",180601,0,0
"20030201032110","Household","20:11:00","21:11:00",10201,1,1
"20030201032110","Social","21:11:00","22:11:00",110101,0,0
"20030201032110","Household","22:11:00","23:11:00",10101,0,1
"20030201032110","Household","23:11:00","00:11:00",10101,0,1
"20030201032637","Household","00:11:00","01:11:00",10101,0,1
"20030201032637","Household","01:11:00","02:11:00",10101,0,1
"20030201032637","Household","02:11:00","03:11:00",10101,0,1
"20030201032637","Household","03:11:00","04:11:00",10101,0,1
"20030201032637","Household","04:11:00","05:11:00",10102,0,1
"20030201032637","Household","05:11:00","06:11:00",10101,0,1
"20030201032637","Household","06:11:00","07:11:00",10101,0,1
"20030201032637","Household","07:11:00","08:11:00",10101,0,1
"20030201032637","Household","08:11:00","09:11:00",140102,0,1
"20030201032637","Household","09:11:00","10:11:00",120312,0,1
"20030201032637","Household","10:11:00","11:11:00",169989,0,1
"20030201032637","Household","11:11:00","12:11:00",120312,0,1
"20030201032637","Household","12:11:00","13:11:00",110101,0,1
"20030201032637","Household","13:11:00","14:11:00",120312,0,1
"20030201032637","Household","14:11:00","15:11:00",10101,0,1
"20030201032637","Household","15:11:00","16:11:00",120301,0,1
"20030201032637","Household","16:11:00","17:11:00",120303,0,1
"20030201032637","Household","17:11:00","18:11:00",169989,0,1
"20030201032637","Household","18:11:00","19:11:00",120303,0,1
"20030201032637","Household","19:11:00","20:11:00",120101,1,1
"20030201032637","Household","20:11:00","21:11:00",120101,1,1
"20030201032637","Household","21:11:00","22:11:00",120101,1,1
"20030201032637","Household","22:11:00","23:11:00",120303,0,1
"20030201032637","Household","23:11:00","00:11:00",10101,0,1
"20030201033240","Household","00:11:00","01:11:00",10101,0,1
"20030201033240","Household","01:11:00","02:11:00",10101,0,1
"20030201033240","Household","02:11:00","03:11:00",10101,0,1
"20030201033240","Household","03:11:00","04:11:00",10101,0,1
"20030201033240","Household","04:11:00","05:11:00",10101,0,1
"20030201033240","Household","05:11:00","06:11:00",10101,0,1
"20030201033240","Household","06:11:00","07:11:00",10101,0,1
"20030201033240","Household","07:11:00","08:11:00",20201,0,1
"20030201033240","Household","08:11:00","09:11:00",20102,1,1
"20030201033240","Household","09:11:00","10:11:00",10201,1,1
"20030201033240","Household","10:11:00","11:11:00",20203,1,1
"20030201033240","Small Group Transportation","11:11:00","12:11:00",181401,0,0
"20030201033240","Social","12:11:00","13:11:00",140101,0,0
